FaceID,X,Y,Z,U,V,PixelX,PixelY,URegion
40,-0.686143529,0.213029758,0.695575575,0.8739135755426415,0.5683331286238555,278,90,other
41,-0.582556426,0.281234753,0.762584438,0.853825199430799,0.5907439580046646,272,93,other
42,-0.490666665,0.21302932,0.844905162,0.8337368574467394,0.5683329859502693,265,90,other
43,-0.600646395,0.144953921,0.786264757,0.8538252005773341,0.5463033937196747,272,86,other
44,-0.700404079,0.072477014,0.710057186,0.8739107707195277,0.5230903955833959,278,83,other
45,-0.783881734,-5.58e-09,0.620910161,0.8933815840694903,0.49999999822383084,284,79,other
46,-0.776102751,-0.140617545,0.61472858,0.8933840884029475,0.45509120846926326,284,72,other
47,-0.700404079,-0.072477024,0.710057186,0.8739107707195277,0.47690960124187654,278,75,other
48,-0.607057823,-8.25e-09,0.794657662,0.8538251863814404,0.49999999737394346,272,79,other
49,-0.500888608,0.072476851,0.862471859,0.8337396633088124,0.523090343558678,265,83,other
50,-0.389009857,0.140616971,0.910438465,0.8142664659471732,0.5449086070146514,259,86,other
51,-0.283877888,0.068322357,0.956423233,0.7959208896603616,0.5217646368110905,253,82,other
52,-0.392928376,-7.2e-09,0.919569079,0.8142689851871003,0.49999999770816883,259,79,other
53,-0.500888574,-0.072476875,0.862471877,0.8337396571745832,0.476909648787147,265,75,other
54,-0.600646334,-0.144953925,0.786264803,0.8538251882882993,0.4536966049985576,272,72,other
55,-0.686143488,-0.213029769,0.695575611,0.8739135666697876,0.4316668677405735,278,68,other
56,-0.754076058,-0.273291023,0.597228027,0.8933910720319402,0.41188779920888646,284,65,other
57,-0.721171719,-0.392126932,0.57109353,0.893401144991233,0.37173939873621276,284,59,other
58,-0.660036541,-0.341613676,0.669067904,0.873918547035559,0.38902656406619057,278,61,other
59,-0.582556391,-0.281234736,0.76258447,0.853825191596291,0.4092560475625728,272,65,other
60,-0.490666695,-0.213029352,0.844905137,0.833736863717753,0.43166700365326593,265,68,other
61,-0.389009855,-0.140617,0.910438461,0.8142664659041728,0.45509138364626694,259,72,other
62,-0.283877929,-0.068322372,0.95642322,0.7959208965207317,0.47823535840809894,253,76,other
63,-0.181447719,7.96e-10,0.983400592,0.7790391575250002,0.5000000002533747,248,79,other
64,-0.079979697,-0.058108062,0.995101352,0.7627643884696492,0.48149320456950423,243,76,u075
65,-0.174828602,-0.127019037,0.976371407,0.7781993642000293,0.45945906883680265,248,73,other
66,-0.275291972,-0.200009092,0.940324781,0.7953279432350822,0.4359028294128629,253,69,other
67,-0.376391953,-0.273461672,0.885182361,0.8139885493434502,0.4118313288196383,259,65,other
68,-0.472190745,-0.343062824,0.811999876,0.8338296582676854,0.3885356215525035,265,61,other
69,-0.55730705,-0.404902582,0.724888095,0.854315924013714,0.36730543009311717,272,58,other
70,-0.628320902,-0.456496616,0.629939429,0.8747952757277996,0.3491040525312365,279,55,other
71,-0.68429342,-0.497162506,0.533452864,0.8946143935217821,0.3343752789198223,285,53,other
72,-0.595794789,-0.564694641,0.571094154,0.8783684792102194,0.30899394830257043,280,49,other
73,-0.528861431,-0.52216169,0.669068574,0.8564566830599966,0.325125747784957,273,51,other
